iter	RMSE
4774	1.323244041
4775	1.323111062
4776	1.322980666
4777	1.322976997
4778	1.322905224
4779	1.322832907
4780	1.322801495
4781	1.322721311
4782	1.32265834
4783	1.322234464
4784	1.32210689
4785	1.322045525
4786	1.321997549
4787	1.32198704
4788	1.321943782
4789	1.321923491
4790	1.321887127
4791	1.321884325
4792	1.321879357
4793	1.321560912
4794	1.321545868
4795	1.321442222
4796	1.321426483
4797	1.321424602
4798	1.321232203
4799	1.321170589
4800	1.321101994
4801	1.321078172
4802	1.320945243
4803	1.320795495
4804	1.320736847
4805	1.320478273
4806	1.32047647
4807	1.320429441
4808	1.320364908
4809	1.320340607
4810	1.320307926
4811	1.320275806
4812	1.320129733
4813	1.320110806
4814	1.320080338
4815	1.32004717
4816	1.320042001
4817	1.319845589
4818	1.319820322
4819	1.319803893
4820	1.319796074
4821	1.319779244
4822	1.319714894
4823	1.31967531
4824	1.319639207
4825	1.31956377
4826	1.31949069
4827	1.31946321
4828	1.319418947
4829	1.319367415
4830	1.319332533
4831	1.319329996
4832	1.319298592
4833	1.31926597
4834	1.319087312
4835	1.318832166
4836	1.318758248
4837	1.318735188
4838	1.31795595
4839	1.317926591
4840	1.317899415
4841	1.317827941
4842	1.317774021
4843	1.317770647
4844	1.317720095
4845	1.317580202
4846	1.317551603
4847	1.317463657
4848	1.317379605
4849	1.317279808
4850	1.317242894
4851	1.317209991
4852	1.317191998
4853	1.317187479
4854	1.317109467
4855	1.317039949
4856	1.317006924
4857	1.317004474
4858	1.316901308
4859	1.316898895
4860	1.316757871
4861	1.316750137
4862	1.316704734
4863	1.316667569
4864	1.316606519
4865	1.3164986
4866	1.31646917
4867	1.316398943
4868	1.316354604
4869	1.316354053
4870	1.316314463
4871	1.316101928
4872	1.316025457
4873	1.315998586
4874	1.315957483
4875	1.315890086
4876	1.315878149
4877	1.315862776
4878	1.315823419
4879	1.315822726
4880	1.315793551
4881	1.315596823
4882	1.315460031
4883	1.315363074
4884	1.31536106
4885	1.315231492
4886	1.315192322
4887	1.31512993
4888	1.314803522
4889	1.314797419
4890	1.314755665
4891	1.314714159
4892	1.314694233
4893	1.314638944
4894	1.314632726
4895	1.314502225
4896	1.314353924
4897	1.314191417
4898	1.314165313
4899	1.314032515
4900	1.313985227
4901	1.313962612
4902	1.313918221
4903	1.31387263
4904	1.313625999
4905	1.313584691
4906	1.313557735
4907	1.313510044
4908	1.313502967
4909	1.313492326
4910	1.313438558
4911	1.313410621
4912	1.313349242
4913	1.313327608
4914	1.313186252
4915	1.313152721
4916	1.313130695
4917	1.313085252
4918	1.31302349
4919	1.312978278
4920	1.31290227
4921	1.3128638
4922	1.312856184
4923	1.312850424
4924	1.312834567
4925	1.312774633
4926	1.31274824
4927	1.312724114
4928	1.312674669
4929	1.312655936
4930	1.31258891
4931	1.31257393
4932	1.312562388
4933	1.312507728
4934	1.312400556
4935	1.312289061
4936	1.312218656
4937	1.3122121
4938	1.312175257
4939	1.312165547
4940	1.312122128
4941	1.312049388
4942	1.31203817
4943	1.312009622
4944	1.311890338
4945	1.311881055
4946	1.311831037
4947	1.311712277
4948	1.311695227
4949	1.311642242
4950	1.311634591
4951	1.311597171
4952	1.311586728
4953	1.311516157
4954	1.311451448
4955	1.311438864
4956	1.311432423
4957	1.311362029
4958	1.311339981
4959	1.311238781
4960	1.311222236
4961	1.311134969
4962	1.311118119
4963	1.311068922
4964	1.311058456
4965	1.311015689
4966	1.310911469
4967	1.310823809
4968	1.310792619
4969	1.310759166
4970	1.310731938
4971	1.310687205
4972	1.310682338
4973	1.310590741
4974	1.310562467
4975	1.310371611
4976	1.310322083
4977	1.310297997
4978	1.310231278
4979	1.310009832
4980	1.309998718
4981	1.309984243
4982	1.309890503
4983	1.309766785
4984	1.309680605
4985	1.309619627
4986	1.30959922
4987	1.309557584
4988	1.309462829
4989	1.309366489
4990	1.309297835
4991	1.309292148
4992	1.309218798
4993	1.309162538
4994	1.308942084
4995	1.308905639
4996	1.308838838
4997	1.308810864
4998	1.308777572
4999	1.308743212
